cliente_id,idade,tempo_cliente_meses,contrato,forma_pagamento,charge_mensal,total_cobrado,num_produtos,tem_internet,tem_fone,chamadas_suporte,churn
CLI-04392,36,65,mensal,cartao_credito,58.15,3875.67,1,1,1,2,0
CLI-04393,43,15,mensal,debito_automatico,84.79,1250.44,4,1,1,2,0
CLI-04394,65,4,anual,debito_automatico,104.47,443.19,4,1,1,1,0
CLI-04395,61,60,mensal,boleto,82.26,4733.56,4,1,1,3,0
CLI-04396,61,61,anual,debito_automatico,60.06,3492.05,1,1,1,0,0
CLI-04397,69,20,anual,cartao_credito,66.58,1373.29,1,1,0,0,0
CLI-04398,49,10,mensal,debito_automatico,74.56,729.27,3,0,1,0,1
CLI-04399,23,34,mensal,boleto,80.01,2522.25,1,1,1,0,0
CLI-04400,72,48,bienal,cartao_credito,71.85,3150.11,1,1,1,2,0
CLI-04401,53,33,mensal,boleto,122.08,4260.56,3,1,1,0,0
CLI-04402,55,61,anual,debito_automatico,70.76,4468.22,3,1,1,5,0
CLI-04403,28,10,anual,boleto,133.02,1306.73,5,1,1,2,0
CLI-04404,50,54,mensal,debito_automatico,90.75,5288.84,2,1,1,1,0
CLI-04405,41,65,mensal,debito_automatico,115.82,7394.08,2,1,1,0,0
CLI-04406,40,1,mensal,debito_automatico,137.11,142.88,5,1,1,2,0
CLI-04407,32,5,mensal,boleto,93.46,505.54,4,0,1,0,0
CLI-04408,44,15,anual,cartao_credito,49.82,798.22,1,1,1,4,0
CLI-04409,28,28,bienal,debito_automatico,91.05,2555.06,3,0,1,3,0
CLI-04410,74,23,anual,cartao_credito,54.47,1298.07,3,0,1,3,0
CLI-04411,68,17,mensal,cartao_credito,115.19,1924.42,4,1,1,1,0
CLI-04412,67,13,bienal,boleto,97.03,1298.52,3,1,1,1,0
CLI-04413,34,14,anual,cartao_credito,90.02,1199.17,4,1,1,2,0
CLI-04414,68,11,bienal,boleto,101.01,1096.61,5,1,1,1,0
CLI-04415,70,28,mensal,debito_automatico,81.56,2151.02,4,1,1,2,0
CLI-04416,31,42,anual,boleto,85.36,3253.99,2,1,1,1,0
CLI-04417,44,61,anual,cartao_credito,82.16,5100.51,4,1,1,1,0
CLI-04418,35,64,mensal,cartao_credito,109.26,7502.3,5,1,1,0,0
CLI-04419,45,31,bienal,cartao_credito,109.06,3060.07,4,0,1,2,0
CLI-04420,68,10,mensal,boleto,123.0,1155.22,5,1,1,3,0
CLI-04421,64,8,mensal,debito_automatico,94.91,753.23,2,1,1,0,0
CLI-04422,64,21,bienal,cartao_credito,72.04,1563.04,1,1,1,2,0
CLI-04423,21,59,mensal,boleto,118.88,6552.73,5,1,1,1,0
CLI-04424,24,50,bienal,boleto,80.7,3677.25,1,1,1,3,0
CLI-04425,62,69,anual,boleto,112.54,7794.84,5,1,1,3,0
CLI-04426,52,70,mensal,cartao_credito,81.47,6066.41,4,1,1,0,0
CLI-04427,65,30,mensal,debito_automatico,53.03,1443.02,1,1,1,1,0
CLI-04428,26,17,anual,debito_automatico,115.16,1898.74,5,0,1,3,0
CLI-04429,25,20,anual,debito_automatico,119.73,2472.91,5,0,1,2,0
CLI-04430,69,48,bienal,cartao_credito,65.58,2915.37,1,1,0,2,0
CLI-04431,62,2,bienal,cartao_credito,133.48,252.86,5,1,1,0,0
CLI-04432,34,37,mensal,boleto,122.27,4556.1,1,1,1,1,0
CLI-04433,34,1,mensal,cartao_credito,121.07,132.04,2,1,1,1,0
CLI-04434,66,4,bienal,debito_automatico,88.67,339.59,3,1,0,3,0
CLI-04435,50,54,mensal,debito_automatico,77.34,4165.94,2,1,1,1,0
CLI-04436,49,25,mensal,debito_automatico,93.74,2296.6,1,0,1,0,0
CLI-04437,25,3,anual,debito_automatico,115.58,374.3,4,1,1,2,0
CLI-04438,36,9,bienal,debito_automatico,79.74,656.21,4,1,1,3,0
CLI-04439,55,34,anual,debito_automatico,89.16,3071.54,3,1,0,2,0
CLI-04440,20,43,mensal,boleto,91.23,4194.45,1,1,1,2,0
CLI-04441,22,22,anual,cartao_credito,92.07,2223.28,5,1,1,2,0
CLI-04442,30,70,anual,boleto,71.11,5175.54,2,1,1,2,0
CLI-04443,64,2,bienal,debito_automatico,74.13,144.7,2,1,1,3,0
CLI-04444,63,66,bienal,debito_automatico,86.01,5576.55,3,1,1,3,0
CLI-04445,48,32,mensal,debito_automatico,62.61,1944.09,3,1,1,3,0
CLI-04446,72,16,anual,cartao_credito,107.86,1761.52,3,1,1,5,0
CLI-04447,33,1,bienal,debito_automatico,79.32,83.12,3,0,1,1,0
CLI-04448,67,48,mensal,cartao_credito,98.05,5007.11,3,0,1,2,0
CLI-04449,49,50,mensal,boleto,95.9,4715.01,3,1,1,1,0
CLI-04450,39,13,bienal,boleto,89.77,1217.59,5,0,1,1,0
CLI-04451,46,15,mensal,cartao_credito,74.68,1213.45,5,1,1,2,0
CLI-04452,39,53,mensal,cartao_credito,87.78,5043.9,2,1,1,3,0
CLI-04453,60,44,mensal,debito_automatico,77.29,3539.53,2,1,1,5,0
CLI-04454,20,8,mensal,boleto,103.11,847.47,3,1,1,3,0
CLI-04455,71,46,mensal,debito_automatico,102.24,4732.69,2,1,1,1,0
CLI-04456,27,69,mensal,debito_automatico,53.23,3440.16,3,1,1,4,0
CLI-04457,59,19,bienal,debito_automatico,105.38,1851.5,5,1,1,1,0
CLI-04458,38,38,anual,cartao_credito,122.84,4654.58,4,1,1,1,0
CLI-04459,33,11,anual,debito_automatico,138.75,1422.3,5,1,1,2,0
CLI-04460,29,43,mensal,cartao_credito,41.35,1805.43,1,1,1,0,0
CLI-04461,19,20,anual,debito_automatico,133.04,2738.34,5,0,1,3,0
CLI-04462,58,20,anual,cartao_credito,57.81,1162.12,1,1,1,2,0
CLI-04463,41,21,anual,debito_automatico,100.12,1907.59,2,1,1,1,0
CLI-04464,52,57,mensal,boleto,99.02,5144.89,5,0,0,3,0
CLI-04465,73,50,mensal,debito_automatico,116.93,5394.38,4,0,1,2,0
CLI-04466,47,26,anual,debito_automatico,102.76,2486.68,5,1,1,0,0
CLI-04467,74,30,anual,cartao_credito,81.23,2675.66,5,1,1,1,0
CLI-04468,47,31,anual,debito_automatico,98.37,2954.63,5,1,1,3,0
CLI-04469,64,42,anual,cartao_credito,104.8,4218.47,3,1,1,2,0
CLI-04470,52,68,mensal,debito_automatico,101.55,6287.04,5,1,1,1,0
CLI-04471,36,61,anual,cartao_credito,88.54,5547.11,5,0,1,2,0
CLI-04472,67,61,mensal,cartao_credito,76.57,4812.94,4,1,1,3,0
CLI-04473,25,70,anual,cartao_credito,61.81,4045.85,1,1,0,3,0
CLI-04474,43,68,bienal,cartao_credito,61.64,4542.97,1,1,1,1,0
CLI-04475,66,17,anual,debito_automatico,113.48,2045.1,4,0,1,1,0
CLI-04476,57,19,mensal,debito_automatico,78.09,1403.68,2,1,1,3,0
CLI-04477,24,51,mensal,cartao_credito,104.03,5290.52,5,0,1,4,0
CLI-04478,47,70,anual,debito_automatico,82.4,5720.0,2,0,1,0,0
CLI-04479,24,63,bienal,debito_automatico,112.8,6891.11,4,1,0,5,0
CLI-04480,20,30,anual,debito_automatico,98.74,3150.38,2,1,1,6,0
CLI-04481,18,25,mensal,boleto,67.46,1554.7,1,1,1,0,0
CLI-04482,53,71,mensal,cartao_credito,88.72,6192.43,3,1,0,3,0
CLI-04483,42,26,anual,cartao_credito,98.85,2533.11,2,1,0,0,0
CLI-04484,54,56,anual,debito_automatico,80.08,4456.43,3,1,1,3,0
CLI-04485,18,22,bienal,boleto,75.05,1770.42,2,1,1,4,0
CLI-04486,32,19,mensal,debito_automatico,114.81,2058.43,4,1,0,1,0
CLI-04487,54,31,anual,boleto,82.52,2354.97,3,1,1,3,0
CLI-04488,30,26,mensal,boleto,90.95,2420.42,2,1,1,5,0
CLI-04489,57,42,anual,debito_automatico,70.41,2764.31,4,1,1,3,0
CLI-04490,25,41,anual,debito_automatico,89.68,3364.3,1,1,0,4,0
CLI-04491,22,23,mensal,debito_automatico,105.98,2401.78,5,1,1,2,0
CLI-04492,26,47,mensal,debito_automatico,110.14,4886.33,4,1,1,2,0
CLI-04493,18,13,anual,debito_automatico,124.39,1572.19,4,1,1,3,0
CLI-04494,53,66,anual,debito_automatico,71.33,4481.53,1,0,1,2,1
CLI-04495,52,66,mensal,debito_automatico,63.33,3839.24,3,1,1,4,0
CLI-04496,19,16,mensal,cartao_credito,78.76,1275.37,2,1,1,3,0
CLI-04497,57,28,anual,boleto,118.29,2998.81,3,1,0,2,0
CLI-04498,40,35,bienal,debito_automatico,105.4,4033.09,4,1,1,2,0
CLI-04499,26,41,mensal,boleto,64.71,2568.92,2,1,1,2,0
CLI-04500,51,31,anual,debito_automatico,106.12,3418.12,5,0,1,0,0
CLI-04501,63,32,mensal,cartao_credito,119.76,4070.2,5,1,1,1,0
CLI-04502,31,54,mensal,cartao_credito,83.49,4309.28,2,1,1,2,0
CLI-04503,21,59,mensal,boleto,98.95,6128.48,4,1,1,4,0
CLI-04504,47,41,bienal,cartao_credito,63.73,2786.65,1,1,1,0,0
CLI-04505,48,66,mensal,boleto,81.33,5090.07,3,1,1,4,0
CLI-04506,55,54,anual,cartao_credito,98.45,5839.95,3,1,0,2,0
CLI-04507,28,40,mensal,boleto,87.85,3177.14,1,1,1,2,0
CLI-04508,52,28,bienal,boleto,74.53,1968.73,1,1,0,2,0
CLI-04509,25,37,anual,boleto,100.12,3911.9,5,1,1,1,0
CLI-04510,20,65,anual,cartao_credito,93.13,5683.14,1,1,1,1,0
CLI-04511,31,55,bienal,debito_automatico,77.53,4433.23,2,1,0,0,0
CLI-04512,30,4,anual,cartao_credito,115.79,496.09,5,1,0,3,0
CLI-04513,62,10,anual,cartao_credito,112.66,1230.07,4,1,1,2,0
CLI-04514,49,47,mensal,cartao_credito,84.72,3961.33,5,1,1,0,0
CLI-04515,51,14,mensal,debito_automatico,112.79,1727.84,5,1,1,3,0
CLI-04516,62,38,anual,cartao_credito,44.0,1642.45,3,1,1,2,0
CLI-04517,36,12,mensal,boleto,75.95,860.02,1,0,1,3,1
CLI-04518,55,45,mensal,cartao_credito,97.59,4403.78,2,0,1,4,0
CLI-04519,33,17,mensal,debito_automatico,84.74,1483.75,1,0,1,2,0
CLI-04520,19,35,mensal,cartao_credito,110.0,3817.63,3,1,1,0,0
CLI-04521,57,66,anual,boleto,85.01,5685.81,1,1,1,1,1
CLI-04522,34,41,mensal,cartao_credito,75.15,3029.64,2,1,1,4,0
CLI-04523,72,67,bienal,boleto,47.22,3179.41,1,1,0,2,0
CLI-04524,51,29,bienal,debito_automatico,96.26,3044.23,3,0,0,2,0
CLI-04525,59,18,bienal,boleto,95.58,1720.38,2,1,1,3,0
CLI-04526,33,20,mensal,cartao_credito,42.85,814.69,1,1,1,1,0
CLI-04527,55,14,mensal,debito_automatico,102.08,1503.08,3,1,1,2,0
CLI-04528,19,34,bienal,debito_automatico,95.75,3149.75,3,1,1,2,0
CLI-04529,19,49,bienal,boleto,102.71,5351.07,5,0,1,1,0
CLI-04530,43,54,anual,debito_automatico,94.8,4665.48,2,1,0,4,0
CLI-04531,30,31,mensal,boleto,80.49,2411.44,2,1,1,0,0
CLI-04532,73,58,anual,cartao_credito,71.21,3795.11,1,1,1,0,0
CLI-04533,64,42,anual,debito_automatico,84.57,3257.35,5,1,1,5,0
CLI-04534,48,58,mensal,cartao_credito,94.09,5630.09,2,1,1,1,0
CLI-04535,51,30,anual,cartao_credito,67.88,1989.7,3,1,1,2,0
CLI-04536,56,25,anual,debito_automatico,72.32,1942.33,2,1,0,4,0
CLI-04537,20,63,anual,boleto,119.12,7529.18,5,1,1,2,0
CLI-04538,25,19,mensal,boleto,98.65,1797.63,4,1,1,5,0
CLI-04539,40,8,anual,debito_automatico,128.18,1070.74,3,1,1,1,0
CLI-04540,31,3,bienal,boleto,97.86,300.86,2,0,1,1,0
CLI-04541,73,67,anual,debito_automatico,109.03,7742.72,3,1,1,1,0
CLI-04542,72,17,anual,debito_automatico,95.08,1662.78,1,1,1,3,0
CLI-04543,44,14,anual,cartao_credito,89.17,1165.24,3,0,1,2,0
CLI-04544,71,9,anual,debito_automatico,75.36,701.34,2,1,1,2,0
CLI-04545,46,62,anual,cartao_credito,53.72,3258.4,1,1,1,1,0
CLI-04546,56,21,mensal,cartao_credito,48.93,1019.96,1,1,1,2,0
CLI-04547,70,37,mensal,debito_automatico,100.95,4050.07,1,1,0,2,0
CLI-04548,56,11,mensal,boleto,89.56,957.57,4,1,1,1,0
CLI-04549,18,20,mensal,debito_automatico,119.88,2451.29,4,1,1,2,0
CLI-04550,34,35,mensal,boleto,48.56,1653.19,1,0,1,0,0
CLI-04551,58,53,mensal,boleto,82.35,4010.78,2,1,1,1,0
CLI-04552,47,47,bienal,cartao_credito,103.35,4812.3,1,1,1,1,0
CLI-04553,70,52,mensal,debito_automatico,83.32,4416.75,1,1,1,1,0
CLI-04554,30,8,mensal,debito_automatico,99.85,784.02,3,1,1,4,0
CLI-04555,38,4,mensal,boleto,82.27,321.88,3,0,1,1,0
CLI-04556,36,27,anual,boleto,75.95,2182.05,3,1,1,3,0
CLI-04557,70,44,mensal,boleto,109.1,4348.86,5,1,0,2,0
CLI-04558,36,40,mensal,debito_automatico,71.49,2742.69,3,1,1,2,0
CLI-04559,74,47,mensal,boleto,91.85,4586.12,3,1,1,1,0
CLI-04560,42,44,anual,cartao_credito,105.62,5038.14,2,1,1,3,0
CLI-04561,39,48,bienal,cartao_credito,76.66,3615.14,4,0,1,2,0
CLI-04562,48,52,bienal,debito_automatico,114.84,6436.03,4,1,1,3,0
CLI-04563,34,68,mensal,boleto,121.92,7791.35,4,1,1,1,0
CLI-04564,72,11,anual,boleto,104.8,1088.57,5,1,1,2,0
CLI-04565,40,4,anual,cartao_credito,78.67,336.47,1,1,1,2,0
CLI-04566,49,48,mensal,boleto,84.41,4378.45,3,1,1,2,0
CLI-04567,27,26,mensal,boleto,79.8,1959.78,2,1,1,2,0
CLI-04568,27,39,mensal,debito_automatico,126.36,4493.71,5,1,1,3,0
CLI-04569,53,58,anual,cartao_credito,116.5,6203.36,4,0,1,1,0
CLI-04570,25,19,mensal,debito_automatico,117.87,2132.65,5,1,1,3,0
CLI-04571,71,58,mensal,debito_automatico,98.16,5990.98,2,1,1,0,0
CLI-04572,69,28,mensal,debito_automatico,114.0,3198.38,5,1,1,7,0
CLI-04573,37,66,anual,debito_automatico,77.46,5066.95,4,1,1,4,0
CLI-04574,49,10,anual,boleto,99.28,1009.51,1,1,1,3,0
CLI-04575,67,58,anual,cartao_credito,84.13,5260.36,4,1,0,1,0
CLI-04576,31,14,anual,debito_automatico,100.0,1285.32,4,1,1,1,0
CLI-04577,67,15,mensal,debito_automatico,119.07,1855.61,4,1,1,2,0
CLI-04578,45,33,mensal,cartao_credito,81.98,2936.26,5,0,1,1,0
CLI-04579,63,17,mensal,boleto,98.49,1578.34,2,1,1,1,0
CLI-04580,69,24,bienal,cartao_credito,78.16,2002.56,4,1,0,7,0
CLI-04581,70,30,bienal,debito_automatico,121.89,3801.52,5,1,1,2,0
CLI-04582,41,62,anual,boleto,110.05,6160.53,2,1,1,2,0
CLI-04583,32,13,mensal,cartao_credito,63.25,778.11,1,1,1,1,0
CLI-04584,39,62,mensal,boleto,84.65,5359.4,4,1,1,2,0
CLI-04585,47,47,mensal,debito_automatico,95.52,4491.6,3,1,1,3,0
CLI-04586,21,16,bienal,cartao_credito,92.02,1480.55,5,1,1,2,0
CLI-04587,30,66,anual,boleto,34.46,2152.42,1,1,1,3,0
CLI-04588,40,43,bienal,cartao_credito,77.49,3448.69,1,1,1,1,0
CLI-04589,25,8,anual,debito_automatico,84.7,645.95,1,1,1,1,1
CLI-04590,35,3,mensal,cartao_credito,103.43,303.43,5,1,1,3,0
CLI-04591,29,12,mensal,cartao_credito,88.26,1031.35,2,1,1,2,0
CLI-04592,72,16,mensal,boleto,114.98,1902.97,3,1,1,2,0
CLI-04593,48,59,anual,boleto,78.84,4270.37,2,1,1,5,0
CLI-04594,31,49,mensal,cartao_credito,97.47,4494.76,4,1,1,2,0
CLI-04595,51,63,anual,debito_automatico,93.61,5544.17,3,1,1,1,0
CLI-04596,35,62,anual,boleto,79.72,4555.56,2,1,1,1,0
CLI-04597,73,49,mensal,boleto,95.73,4416.45,4,1,1,3,0
CLI-04598,51,51,mensal,debito_automatico,128.17,6676.63,3,1,1,3,0
CLI-04599,28,33,mensal,boleto,112.51,3885.23,5,1,1,1,0
CLI-04600,58,30,anual,debito_automatico,96.06,2974.19,4,1,1,1,0
CLI-04601,29,59,mensal,debito_automatico,113.69,6674.42,2,0,1,1,0
CLI-04602,66,15,mensal,boleto,115.71,1580.29,3,1,1,1,0
CLI-04603,32,23,bienal,cartao_credito,114.49,2875.01,4,1,1,2,1
CLI-04604,74,45,anual,cartao_credito,89.81,3773.16,4,1,1,3,0
CLI-04605,48,62,mensal,cartao_credito,164.65,10552.16,5,1,1,1,0
CLI-04606,66,71,anual,cartao_credito,70.68,5432.68,4,1,1,4,0
CLI-04607,46,15,anual,cartao_credito,58.38,910.34,3,1,1,0,0
CLI-04608,43,46,anual,debito_automatico,85.66,3718.16,1,1,1,4,0
CLI-04609,35,64,mensal,debito_automatico,86.86,5354.24,3,1,1,2,0
CLI-04610,49,46,mensal,debito_automatico,44.46,1853.0,3,1,1,3,0
CLI-04611,39,56,anual,debito_automatico,107.18,6137.44,5,1,1,5,0
CLI-04612,55,44,mensal,cartao_credito,111.58,5020.47,5,1,1,2,0
CLI-04613,34,29,anual,debito_automatico,98.63,2989.27,4,1,1,0,0
CLI-04614,40,62,bienal,debito_automatico,116.04,6490.85,5,1,1,1,0
CLI-04615,41,52,bienal,cartao_credito,92.6,5121.29,4,1,1,1,0
CLI-04616,67,54,mensal,boleto,75.23,4256.37,1,0,1,3,0
CLI-04617,25,57,mensal,debito_automatico,112.16,5933.95,2,1,1,2,0
CLI-04618,58,66,mensal,boleto,129.18,8266.06,5,1,1,0,0
CLI-04619,23,22,anual,cartao_credito,105.83,2392.76,5,1,1,5,0
CLI-04620,22,20,mensal,boleto,88.96,1777.7,1,1,1,1,0
CLI-04621,61,33,mensal,debito_automatico,127.47,3882.69,5,1,1,2,0
CLI-04622,74,25,mensal,boleto,59.25,1359.0,1,1,1,1,0
CLI-04623,46,46,mensal,debito_automatico,108.61,5277.29,4,1,1,4,1
CLI-04624,45,57,mensal,boleto,113.13,6004.72,5,1,1,4,0
CLI-04625,28,5,mensal,debito_automatico,123.15,575.37,5,1,1,5,0
CLI-04626,74,55,anual,boleto,83.12,4874.17,4,1,1,3,0
CLI-04627,18,61,mensal,boleto,109.32,6818.08,5,0,1,0,0
CLI-04628,60,8,mensal,debito_automatico,78.91,644.5,3,1,1,2,0
CLI-04629,36,16,anual,debito_automatico,84.64,1348.65,1,1,0,0,0
CLI-04630,26,48,anual,cartao_credito,69.5,3382.03,2,0,1,3,0
CLI-04631,44,61,mensal,boleto,83.09,5171.65,3,0,1,3,0
CLI-04632,51,15,mensal,debito_automatico,88.45,1450.89,2,1,1,1,0
CLI-04633,61,65,anual,debito_automatico,75.2,4617.18,3,1,1,3,0
CLI-04634,21,22,mensal,cartao_credito,61.68,1279.49,3,1,1,4,0
CLI-04635,53,3,mensal,debito_automatico,114.78,313.85,3,1,1,3,0
CLI-04636,35,54,mensal,debito_automatico,65.13,3628.3,1,1,1,1,0
CLI-04637,32,14,mensal,debito_automatico,58.0,819.96,2,0,1,2,0
CLI-04638,68,36,anual,debito_automatico,79.83,2650.43,4,1,1,3,0
CLI-04639,30,67,bienal,cartao_credito,100.0,6518.48,4,1,1,2,0
CLI-04640,36,10,anual,cartao_credito,141.54,1324.44,5,1,1,3,0
CLI-04641,66,49,mensal,debito_automatico,75.21,3561.08,1,1,1,2,0
CLI-04642,23,65,mensal,cartao_credito,89.66,6353.88,1,1,1,2,0
CLI-04643,65,57,anual,debito_automatico,70.32,4155.2,1,1,0,3,0
CLI-04644,73,27,mensal,debito_automatico,97.72,2378.59,3,1,1,1,0
CLI-04645,29,5,mensal,boleto,73.87,351.07,1,1,1,4,1
CLI-04646,68,71,anual,cartao_credito,113.4,7262.94,4,1,1,2,0
CLI-04647,54,57,bienal,cartao_credito,55.35,3290.53,1,1,1,3,0
CLI-04648,34,15,mensal,debito_automatico,95.5,1423.74,3,1,1,2,0
CLI-04649,40,30,anual,debito_automatico,89.07,2936.11,2,0,1,3,0
CLI-04650,43,20,mensal,cartao_credito,85.92,1798.68,1,1,0,3,0
CLI-04651,46,37,mensal,boleto,59.08,2193.79,2,0,0,3,0
CLI-04652,50,3,mensal,debito_automatico,100.48,319.81,5,1,1,4,0
CLI-04653,44,41,anual,cartao_credito,106.02,4524.87,3,1,1,1,0
CLI-04654,42,39,anual,cartao_credito,82.52,3053.36,1,1,1,2,0
CLI-04655,73,26,anual,boleto,144.68,3784.44,5,1,1,1,0
CLI-04656,72,2,mensal,cartao_credito,99.41,201.05,5,1,1,1,0
CLI-04657,27,23,mensal,cartao_credito,46.26,1053.6,2,0,1,2,0
CLI-04658,64,23,anual,cartao_credito,92.67,1994.66,4,1,1,2,0
CLI-04659,40,16,mensal,debito_automatico,52.0,785.97,4,1,1,1,0
CLI-04660,38,9,mensal,boleto,116.04,998.63,4,1,1,1,0
CLI-04661,38,13,bienal,cartao_credito,101.94,1195.42,4,1,1,3,0
CLI-04662,60,28,anual,cartao_credito,101.97,3093.25,3,1,1,3,0
CLI-04663,30,27,mensal,cartao_credito,89.15,2496.64,1,1,1,2,1
CLI-04664,54,51,mensal,debito_automatico,98.8,5229.89,1,1,1,5,0
CLI-04665,50,64,mensal,cartao_credito,44.0,2856.74,3,0,1,2,0
CLI-04666,41,52,anual,boleto,45.16,2437.23,2,1,1,1,0
CLI-04667,61,38,anual,cartao_credito,62.89,2620.13,1,1,1,0,0
CLI-04668,28,65,anual,cartao_credito,103.92,6599.66,5,1,1,1,0
CLI-04669,34,18,mensal,cartao_credito,81.99,1538.55,1,1,1,5,0
CLI-04670,21,63,mensal,boleto,96.5,5908.7,3,1,1,3,0
CLI-04671,64,51,bienal,debito_automatico,89.51,4888.48,2,1,1,0,0
CLI-04672,42,9,bienal,boleto,46.74,450.78,1,1,1,0,0
CLI-04673,47,13,mensal,cartao_credito,78.1,1096.98,3,1,1,2,0
CLI-04674,26,40,mensal,cartao_credito,103.55,3732.33,5,1,1,2,0
CLI-04675,38,55,mensal,debito_automatico,98.99,5224.7,4,1,1,0,0
CLI-04676,37,43,bienal,debito_automatico,99.99,3984.78,5,1,1,0,0
CLI-04677,36,44,anual,debito_automatico,115.09,5017.36,5,0,1,3,0
CLI-04678,36,68,anual,cartao_credito,63.18,4292.33,2,1,1,4,0
CLI-04679,29,33,mensal,cartao_credito,68.35,2145.44,1,1,1,3,0
CLI-04680,54,24,mensal,cartao_credito,112.06,2809.63,4,1,1,0,0
CLI-04681,59,36,mensal,debito_automatico,98.09,3368.64,3,1,1,1,0
CLI-04682,34,10,bienal,debito_automatico,94.53,1012.21,4,1,1,2,0
CLI-04683,54,20,mensal,boleto,70.99,1328.27,1,1,1,4,0
CLI-04684,71,12,anual,cartao_credito,76.48,893.39,2,1,1,2,1
CLI-04685,65,62,mensal,boleto,71.3,4528.67,1,1,1,2,0
CLI-04686,56,18,bienal,debito_automatico,83.92,1542.38,3,1,1,1,0
CLI-04687,45,63,anual,cartao_credito,94.71,5463.17,4,1,1,1,0
CLI-04688,58,25,mensal,boleto,115.91,3098.42,5,0,1,6,0
CLI-04689,52,12,bienal,debito_automatico,83.5,1021.65,1,1,1,2,0
CLI-04690,64,21,mensal,debito_automatico,59.74,1347.34,2,1,1,2,0
CLI-04691,65,25,mensal,debito_automatico,121.84,3269.96,2,1,1,6,0
CLI-04692,35,11,mensal,debito_automatico,91.14,1011.75,4,1,1,1,0
CLI-04693,31,64,bienal,debito_automatico,119.38,8268.02,5,1,1,2,0
CLI-04694,52,50,bienal,boleto,72.57,3881.34,3,1,1,2,0
CLI-04695,61,62,mensal,debito_automatico,139.25,9424.54,5,1,0,1,0
CLI-04696,58,49,anual,debito_automatico,112.76,5912.56,4,0,1,2,0
CLI-04697,24,14,anual,boleto,117.65,1752.91,5,1,0,1,0
CLI-04698,58,1,anual,cartao_credito,98.42,97.82,4,1,1,3,0
CLI-04699,30,25,mensal,cartao_credito,73.2,1724.6,5,1,1,1,0
CLI-04700,35,59,mensal,cartao_credito,111.26,7103.55,1,0,1,2,0
CLI-04701,54,69,anual,debito_automatico,103.07,7428.38,2,1,1,1,0
CLI-04702,30,5,mensal,boleto,95.57,456.99,4,1,1,3,0
CLI-04703,53,19,mensal,debito_automatico,111.57,2052.42,4,1,1,1,0
CLI-04704,48,23,anual,cartao_credito,59.79,1426.35,2,1,1,2,0
CLI-04705,19,9,mensal,debito_automatico,55.87,500.6,3,1,0,1,0
CLI-04706,33,50,bienal,boleto,102.33,4688.23,4,1,1,2,0
CLI-04707,26,16,mensal,cartao_credito,62.05,921.61,1,1,1,3,0
CLI-04708,26,33,bienal,boleto,100.35,3474.25,5,1,1,3,0
CLI-04709,55,2,mensal,boleto,76.95,148.62,1,1,0,4,0
CLI-04710,28,14,mensal,cartao_credito,78.25,1097.18,4,1,1,1,0
CLI-04711,71,1,mensal,cartao_credito,92.4,97.33,3,1,1,2,0
CLI-04712,73,58,anual,debito_automatico,79.92,4868.22,4,1,1,2,0
CLI-04713,39,16,anual,debito_automatico,114.25,1706.26,3,1,1,4,0
CLI-04714,50,47,mensal,boleto,83.99,3630.46,2,1,1,1,0
CLI-04715,53,44,mensal,debito_automatico,120.55,5400.9,5,1,1,3,0
CLI-04716,62,14,anual,debito_automatico,42.55,624.49,1,1,0,1,0
CLI-04717,40,24,mensal,cartao_credito,105.8,2360.97,3,1,1,4,0
CLI-04718,62,55,anual,boleto,107.94,5784.67,1,0,1,1,0
CLI-04719,62,15,mensal,cartao_credito,88.35,1423.39,2,1,1,3,0
CLI-04720,51,34,anual,debito_automatico,112.44,4162.61,4,1,1,5,0
CLI-04721,26,2,anual,cartao_credito,89.24,176.84,3,1,1,1,0
CLI-04722,41,27,bienal,cartao_credito,117.51,2905.95,5,1,1,5,0
CLI-04723,25,23,anual,cartao_credito,126.02,2758.0,3,0,1,1,0
CLI-04724,24,68,mensal,cartao_credito,146.93,9457.65,4,1,0,0,0
CLI-04725,53,14,mensal,debito_automatico,108.34,1437.57,4,0,0,2,0
CLI-04726,35,63,anual,cartao_credito,89.61,5638.52,5,1,1,2,0
CLI-04727,20,65,mensal,boleto,122.47,8093.05,5,1,1,4,0
CLI-04728,45,68,bienal,debito_automatico,61.25,3850.55,2,0,1,1,0
CLI-04729,23,63,anual,debito_automatico,65.51,4448.51,1,1,1,6,0
CLI-04730,61,64,mensal,debito_automatico,83.8,5491.89,3,1,1,1,0
CLI-04731,61,32,mensal,debito_automatico,126.82,4137.17,2,1,1,1,0
CLI-04732,38,13,mensal,cartao_credito,106.57,1520.43,1,1,1,3,1
CLI-04733,45,66,mensal,boleto,110.43,7475.17,2,1,1,3,0
CLI-04734,57,19,mensal,debito_automatico,126.42,2608.05,5,1,1,3,0
CLI-04735,71,24,anual,cartao_credito,91.83,2109.71,5,1,0,3,0
CLI-04736,71,11,mensal,debito_automatico,106.72,1112.91,4,1,1,1,0
CLI-04737,18,59,mensal,debito_automatico,130.76,7740.33,3,1,1,3,0
CLI-04738,53,15,mensal,cartao_credito,102.95,1546.91,3,1,1,1,1
CLI-04739,38,10,mensal,boleto,114.6,1083.31,3,1,0,4,0
CLI-04740,60,41,mensal,cartao_credito,53.8,2293.88,2,0,1,0,0
CLI-04741,52,27,anual,debito_automatico,100.44,2456.76,2,1,1,1,1
